WKT,id,area_m2,cell_size_m,grid_id
"POLYGON ((-71.6860532419182 -40.3854142659299,-71.6742844991445 -40.3856872234917,-71.6739284043163 -40.376687848353,-71.6856955846047 -40.3764149770819,-71.6860532419182 -40.3854142659299))","272,5526",998379.406064491,"1000","272,5526"
"POLYGON ((-71.6742844991445 -40.3856872234917,-71.6625155957984 -40.3859589848448,-71.6621610635369 -40.3769595237928,-71.6739284043163 -40.376687848353,-71.6742844991445 -40.3856872234917))","273,5526",998390.501566056,"1000","273,5526"
"POLYGON ((-71.6625155957984 -40.3859589848448,-71.6507465325829 -40.3862295499415,-71.6503935629692 -40.3772300033539,-71.6621610635369 -40.3769595237928,-71.6625155957984 -40.3859589848448))","274,5526",998401.548352157,"1000","274,5526"
"POLYGON ((-71.6507465325829 -40.3862295499415,-71.6389773102007 -40.3864989187347,-71.6386259033154 -40.3774992869889,-71.6503935629692 -40.3772300033539,-71.6507465325829 -40.3862295499415))","275,5526",998412.546419373,"1000","275,5526"
"POLYGON ((-71.6389773102007 -40.3864989187347,-71.6272079293548 -40.3867670911771,-71.6268580852784 -40.3777673746506,-71.6386259033154 -40.3774992869889,-71.6389773102007 -40.3864989187347))","276,5526",998423.495765762,"1000","276,5526"
"POLYGON ((-71.6272079293548 -40.3867670911771,-71.6154383907482 -40.3870340672217,-71.6150901095605 -40.3780342662922,-71.6268580852784 -40.3777673746506,-71.6272079293548 -40.3867670911771))","277,5526",998434.396389166,"1000","277,5526"
"POLYGON ((-71.6154383907482 -40.3870340672217,-71.6036686950839 -40.387299846822,-71.6033219768646 -40.378299961867,-71.6150901095605 -40.3780342662922,-71.6154383907482 -40.3870340672217))","278,5526",998445.248288668,"1000","278,5526"
"POLYGON ((-71.6036686950839 -40.387299846822,-71.5918988430649 -40.3875644299313,-71.5915536878934 -40.3785644613284,-71.6033219768646 -40.378299961867,-71.6036686950839 -40.387299846822))","279,5526",998456.051461329,"1000","279,5526"
"POLYGON ((-71.5918988430649 -40.3875644299313,-71.5801288353946 -40.3878278165034,-71.5797852433495 -40.3788277646303,-71.5915536878934 -40.3785644613284,-71.5918988430649 -40.3875644299313))","280,5526",998466.805903683,"1000","280,5526"
"POLYGON ((-71.5801288353946 -40.3878278165034,-71.5683586727759 -40.3880900064921,-71.5680166439361 -40.3790898717264,-71.5797852433495 -40.3788277646303,-71.5801288353946 -40.3878278165034))","281,5526",998477.511615132,"1000","281,5526"
"POLYGON ((-71.5683586727759 -40.3880900064921,-71.5565883559123 -40.3883509998516,-71.5562478903558 -40.379350782571,-71.5680166439361 -40.3790898717264,-71.5683586727759 -40.3880900064921))","282,5526",998488.168593267,"1000","282,5526"
"POLYGON ((-71.5565883559123 -40.3883509998516,-71.544817885507 -40.3886107965362,-71.5444789833118 -40.3796104971184,-71.5562478903558 -40.379350782571,-71.5565883559123 -40.3883509998516))","283,5526",998498.776836478,"1000","283,5526"
"POLYGON ((-71.544817885507 -40.3886107965362,-71.5330472622634 -40.3888693965004,-71.5327099235069 -40.3798690153232,-71.5444789833118 -40.3796104971184,-71.544817885507 -40.3886107965362))","284,5526",998509.336342765,"1000","284,5526"
"POLYGON ((-71.5330472622634 -40.3888693965004,-71.521276486885 -40.3891267996989,-71.5209407116444 -40.38012633714,-71.5327099235069 -40.3798690153232,-71.5330472622634 -40.3888693965004))","285,5526",998519.847109058,"1000","285,5526"
"POLYGON ((-71.521276486885 -40.3891267996989,-71.5095055600753 -40.3893830060867,-71.5091713484274 -40.3803824625239,-71.5209407116444 -40.38012633714,-71.521276486885 -40.3891267996989))","286,5526",998530.309133993,"1000","286,5526"
"POLYGON ((-71.5095055600753 -40.3893830060867,-71.4977344825379 -40.3896380156189,-71.497401834559 -40.38063739143,-71.5091713484274 -40.3803824625239,-71.5095055600753 -40.3893830060867))","287,5526",998540.72241539,"1000","287,5526"
"POLYGON ((-71.4977344825379 -40.3896380156189,-71.4859632549763 -40.389891828251,-71.4856321707426 -40.3808911238138,-71.497401834559 -40.38063739143,-71.4977344825379 -40.3896380156189))","288,5526",998551.08695085,"1000","288,5526"
"POLYGON ((-71.4859632549763 -40.389891828251,-71.4741918780942 -40.3901444439383,-71.4738623576814 -40.3811436596307,-71.4856321707426 -40.3808911238138,-71.4859632549763 -40.389891828251))","289,5526",998561.402740343,"1000","289,5526"
"POLYGON ((-71.4741918780942 -40.3901444439383,-71.4624203525953 -40.3903958626369,-71.4620923960789 -40.3813949988367,-71.4738623576814 -40.3811436596307,-71.4741918780942 -40.3901444439383))","290,5526",998571.669777154,"1000","290,5526"
"POLYGON ((-71.4624203525953 -40.3903958626369,-71.4506486791835 -40.3906460843025,-71.4503222866383 -40.3816451413876,-71.4620923960789 -40.3813949988367,-71.4624203525953 -40.3903958626369))","291,5526",998581.88806545,"1000","291,5526"
"POLYGON ((-71.4506486791835 -40.3906460843025,-71.4388768585626 -40.3908951088914,-71.4385520300633 -40.3818940872398,-71.4503222866383 -40.3816451413876,-71.4506486791835 -40.3906460843025))","292,5526",998592.057598296,"1000","292,5526"
"POLYGON ((-71.4388768585626 -40.3908951088914,-71.4271048914364 -40.3911429363601,-71.4267816270574 -40.3821418363496,-71.4385520300633 -40.3818940872398,-71.4388768585626 -40.3908951088914))","293,5526",998602.178376608,"1000","293,5526"
"POLYGON ((-71.4271048914364 -40.3911429363601,-71.415332778509 -40.3913895666651,-71.4150110783242 -40.3823883886737,-71.4267816270574 -40.3821418363496,-71.4271048914364 -40.3911429363601))","294,5526",998612.250395492,"1000","294,5526"
"POLYGON ((-71.415332778509 -40.3913895666651,-71.4035605204842 -40.3916349997632,-71.4032403845672 -40.382633744169,-71.4150110783242 -40.3823883886737,-71.415332778509 -40.3913895666651))","295,5526",998622.273658396,"1000","295,5526"
"POLYGON ((-71.4035605204842 -40.3916349997632,-71.3917881180663 -40.3918792356116,-71.3914695464903 -40.3828779027924,-71.4032403845672 -40.382633744169,-71.4035605204842 -40.3916349997632))","296,5526",998632.24815692,"1000","296,5526"
"POLYGON ((-71.3917881180663 -40.3918792356116,-71.3800155719593 -40.3921222741673,-71.3796985647972 -40.3831208645012,-71.3914695464903 -40.3828779027924,-71.3917881180663 -40.3918792356116))","297,5526",998642.17389138,"1000","297,5526"
"POLYGON ((-71.3800155719593 -40.3921222741673,-71.3682428828673 -40.3923641153878,-71.3679274401917 -40.383362629253,-71.3796985647972 -40.3831208645012,-71.3800155719593 -40.3921222741673))","298,5526",998652.050864924,"1000","298,5526"
"POLYGON ((-71.3682428828673 -40.3923641153878,-71.3564700514947 -40.3926047592309,-71.3561561733776 -40.3836031970053,-71.3679274401917 -40.383362629253,-71.3682428828673 -40.3923641153878))","299,5526",998661.879067379,"1000","299,5526"
"POLYGON ((-71.3564700514947 -40.3926047592309,-71.3446970785456 -40.3928442056544,-71.3443847650589 -40.383842567716,-71.3561561733776 -40.3836031970053,-71.3564700514947 -40.3926047592309))","300,5526",998671.658501527,"1000","300,5526"
"POLYGON ((-71.3446970785456 -40.3928442056544,-71.3329239647244 -40.3930824546163,-71.3326132159396 -40.3840807413433,-71.3443847650589 -40.383842567716,-71.3446970785456 -40.3928442056544))","301,5526",998681.389164624,"1000","301,5526"
"POLYGON ((-71.3329239647244 -40.3930824546163,-71.3211507107355 -40.3933195060749,-71.3208415267237 -40.3843177178455,-71.3326132159396 -40.3840807413433,-71.3329239647244 -40.3930824546163))","302,5526",998691.071055011,"1000","302,5526"
"POLYGON ((-71.3211507107355 -40.3933195060749,-71.3093773172834 -40.3935553599887,-71.3090696981152 -40.384553497181,-71.3208415267237 -40.3843177178455,-71.3211507107355 -40.3933195060749))","303,5526",998700.704171623,"1000","303,5526"
"POLYGON ((-71.3093773172834 -40.3935553599887,-71.2976037850725 -40.3937900163164,-71.2972977308184 -40.3847880793086,-71.3090696981152 -40.384553497181,-71.3093773172834 -40.3935553599887))","304,5526",998710.288508833,"1000","304,5526"
"POLYGON ((-71.2976037850725 -40.3937900163164,-71.2858301148073 -40.3940234750169,-71.2855256255373 -40.3850214641872,-71.2972977308184 -40.3847880793086,-71.2976037850725 -40.3937900163164))","305,5526",998719.824070753,"1000","305,5526"
"POLYGON ((-71.2858301148073 -40.3940234750169,-71.2740563071925 -40.3942557360494,-71.2737533829763 -40.3852536517759,-71.2855256255373 -40.3850214641872,-71.2858301148073 -40.3940234750169))","306,5526",998729.310849785,"1000","306,5526"
"POLYGON ((-71.2740563071925 -40.3942557360494,-71.2622823629327 -40.3944867993731,-71.2619810038397 -40.3854846420341,-71.2737533829763 -40.3852536517759,-71.2740563071925 -40.3942557360494))","307,5526",998738.748845234,"1000","307,5526"
"POLYGON ((-71.2622823629327 -40.3944867993731,-71.2505082827326 -40.3947166649476,-71.2502084888316 -40.3857144349214,-71.2619810038397 -40.3854846420341,-71.2622823629327 -40.3944867993731))","308,5526",998748.138061501,"1000","308,5526"
"POLYGON ((-71.2505082827326 -40.3947166649476,-71.2387340672969 -40.3949453327326,-71.2384358386567 -40.3859430303974,-71.2502084888316 -40.3857144349214,-71.2505082827326 -40.3947166649476))","309,5526",998757.478487745,"1000","309,5526"
"POLYGON ((-71.2387340672969 -40.3949453327326,-71.2269597173305 -40.3951728026881,-71.2266630540192 -40.3861704284223,-71.2384358386567 -40.3859430303974,-71.2387340672969 -40.3949453327326))","310,5526",998766.7701277,"1000","310,5526"
"POLYGON ((-71.2269597173305 -40.3951728026881,-71.2151852335382 -40.3953990747742,-71.2148901356238 -40.386396628956,-71.2266630540192 -40.3861704284223,-71.2269597173305 -40.3951728026881))","311,5526",998776.012977549,"1000","311,5526"
"POLYGON ((-71.2151852335382 -40.3953990747742,-71.2034106166249 -40.3956241489514,-71.2031170841748 -40.3866216319591,-71.2148901356238 -40.386396628956,-71.2151852335382 -40.3953990747742))","312,5526",998785.207036653,"1000","312,5526"
"POLYGON ((-71.2034106166249 -40.3956241489514,-71.1916358672956 -40.3958480251801,-71.1913439003771 -40.3868454373922,-71.2031170841748 -40.3866216319591,-71.2034106166249 -40.3956241489514))","313,5526",998794.352302972,"1000","313,5526"
"POLYGON ((-71.1916358672956 -40.3958480251801,-71.1798609862552 -40.3960707034212,-71.1795705849351 -40.387068045216,-71.1913439003771 -40.3868454373922,-71.1916358672956 -40.3958480251801))","314,5526",998803.448772819,"1000","314,5526"
"POLYGON ((-71.1798609862552 -40.3960707034212,-71.1680859742089 -40.3962921836356,-71.1677971385536 -40.3872894553915,-71.1795705849351 -40.387068045216,-71.1798609862552 -40.3960707034212))","315,5526",998812.496447596,"1000","315,5526"
"POLYGON ((-71.1680859742089 -40.3962921836356,-71.1563108318617 -40.3965124657846,-71.1560235619374 -40.38750966788,-71.1677971385536 -40.3872894553915,-71.1680859742089 -40.3962921836356))","316,5526",998821.495322702,"1000","316,5526"
"POLYGON ((-71.1563108318617 -40.3965124657846,-71.1445355599187 -40.3967315498296,-71.1442498557912 -40.387728682643,-71.1560235619374 -40.38750966788,-71.1563108318617 -40.3965124657846))","317,5526",998830.445398128,"1000","317,5526"
"POLYGON ((-71.1445355599187 -40.3967315498296,-71.1327601590853 -40.3969494357322,-71.1324760208198 -40.387946499642,-71.1442498557912 -40.387728682643,-71.1445355599187 -40.3967315498296))","318,5526",998839.346670765,"1000","318,5526"
"POLYGON ((-71.1327601590853 -40.3969494357322,-71.1209846300665 -40.3971661234542,-71.1207020577282 -40.3881631188389,-71.1324760208198 -40.387946499642,-71.1327601590853 -40.3969494357322))","319,5526",998848.199139869,"1000","319,5526"
"POLYGON ((-71.1209846300665 -40.3971661234542,-71.1092089735678 -40.3973816129578,-71.1089279672213 -40.3883785401957,-71.1207020577282 -40.3881631188389,-71.1209846300665 -40.3971661234542))","320,5526",998857.002806587,"1000","320,5526"
"POLYGON ((-71.1092089735678 -40.3973816129578,-71.0974331902944 -40.397595904205,-71.0971537500042 -40.3885927636748,-71.1089279672213 -40.3883785401957,-71.1092089735678 -40.3973816129578))","321,5526",998865.757661722,"1000","321,5526"
"POLYGON ((-71.0974331902944 -40.397595904205,-71.0856572809518 -40.3978089971584,-71.0853794067817 -40.3888057892386,-71.0971537500042 -40.3885927636748,-71.0974331902944 -40.397595904205))","322,5526",998874.463710161,"1000","322,5526"
"POLYGON ((-71.0769873109803 -40.3889568889398,-71.0853794067817 -40.3888057892386,-71.0856572809518 -40.3978089971584,-71.0829443468743 -40.397857918944,-71.0795492226337 -40.3917059033266,-71.0769873109803 -40.3889568889398))","323,5526",440757.396472672,"1000","323,5526"
"POLYGON ((-71.6923599022994 -40.376259904383,-71.6856955846047 -40.3764149770819,-71.6855717106896 -40.3732969519721,-71.6870137143123 -40.3733456186086,-71.6877400750561 -40.3729855075354,-71.6882489973489 -40.3728930090619,-71.6888326909673 -40.3730733967312,-71.6892878409213 -40.373226541002,-71.6897672503783 -40.3731965865372,-71.6903752919239 -40.373162417973,-71.6913452412477 -40.3732276144283,-71.69216338201 -40.3732566475601,-71.6925826806284 -40.3735930165769,-71.6930964836501 -40.3737240307389,-71.6931357701766 -40.3740727967529,-71.6931342313035 -40.3744036039092,-71.6930624473929 -40.3747744274754,-71.6925609553245 -40.375801246061,-71.6923599022994 -40.376259904383))","271,5527",212726.935001553,"1000","271,5527"
"POLYGON ((-71.6855717106896 -40.3732969519721,-71.6856955846047 -40.3764149770819,-71.6739284043163 -40.376687848353,-71.6736485101594 -40.3696112473693,-71.6738046967205 -40.3696345923196,-71.6744061590828 -40.369743516024,-71.675282278859 -40.3698622484988,-71.6759836799649 -40.36986419604,-71.6764396623102 -40.3698341600473,-71.6768013155217 -40.3699826916671,-71.6774374440065 -40.3701677967888,-71.6782539896694 -40.3705276622407,-71.6790428324289 -40.3705611168633,-71.6795555701639 -40.3708933836544,-71.6802271793558 -40.3710159195931,-71.6811322518365 -40.3711972215488,-71.6821328256884 -40.3709496914024,-71.6824475808118 -40.3711338256058,-71.6824686731059 -40.3716211419831,-71.6825601937312 -40.3720415997219,-71.6827114607034 -40.3721895369678,-71.6829037353189 -40.3723241502223,-71.6832838485076 -40.3722849291562,-71.6836750052535 -40.3723799185804,-71.6839549975214 -40.3724968680978,-71.6845609676907 -40.3728919113694,-71.6852838939023 -40.3732872361997,-71.6855717106896 -40.3732969519721))","272,5527",617691.138141388,"1000","272,5527"
"POLYGON ((-71.6736485101594 -40.3696112473693,-71.6739284043163 -40.376687848353,-71.6621610635369 -40.3769595237928,-71.6618066910639 -40.3679600461088,-71.6685901843142 -40.3678036085034,-71.6688969983718 -40.368105210135,-71.66935072723 -40.3685311567157,-71.6698932637374 -40.3687383412045,-71.6702265887482 -40.3687125174486,-71.6706485404352 -40.3684678268821,-71.6710119199828 -40.3682587984232,-71.6719521423503 -40.3684089635365,-71.6724652531464 -40.3686518243082,-71.6729532870447 -40.3692566490133,-71.67353021805 -40.3695935662903,-71.6736485101594 -40.3696112473693))","273,5527",957160.123000805,"1000","273,5527"
"POLYGON ((-71.6621610635369 -40.3769595237928,-71.6503935629692 -40.3772300033539,-71.6500407524414 -40.3682304401566,-71.6618066910639 -40.3679600461088,-71.6621610635369 -40.3769595237928))","274,5527",998403.623937167,"1000","274,5527"
"POLYGON ((-71.6503935629692 -40.3772300033539,-71.6386259033154 -40.3774992869889,-71.6382746548136 -40.3684996386558,-71.6500407524414 -40.3682304401566,-71.6503935629692 -40.3772300033539))","275,5527",998414.62207229,"1000","275,5527"
"POLYGON ((-71.6386259033154 -40.3774992869889,-71.6268580852784 -40.3777673746506,-71.6265083988827 -40.3687676415591,-71.6382746548136 -40.3684996386558,-71.6386259033154 -40.3774992869889))","276,5527",998425.571487493,"1000","276,5527"
"POLYGON ((-71.6268580852784 -40.3777673746506,-71.6150901095605 -40.3780342662922,-71.6147419853509 -40.3690344488198,-71.6265083988827 -40.3687676415591,-71.6268580852784 -40.3777673746506))","277,5527",998436.472178289,"1000","277,5527"
"POLYGON ((-71.6150901095605 -40.3780342662922,-71.6033219768646 -40.378299961867,-71.6029754149207 -40.3693000603911,-71.6147419853509 -40.3690344488198,-71.6150901095605 -40.3780342662922))","278,5527",998447.324146108,"1000","278,5527"
"POLYGON ((-71.6033219768646 -40.378299961867,-71.5915536878934 -40.3785644613284,-71.5912086882943 -40.3695644762267,-71.6029754149207 -40.3693000603911,-71.6033219768646 -40.378299961867))","279,5527",998458.127386468,"1000","279,5527"
"POLYGON ((-71.5915536878934 -40.3785644613284,-71.5797852433495 -40.3788277646303,-71.5794418061743 -40.3698276962802,-71.5912086882943 -40.3695644762267,-71.5915536878934 -40.3785644613284))","280,5527",998468.881897158,"1000","280,5527"
"POLYGON ((-71.5797852433495 -40.3788277646303,-71.5680166439361 -40.3790898717264,-71.567674769263 -40.3700897205055,-71.5794418061743 -40.3698276962802,-71.5797852433495 -40.3788277646303))","281,5527",998479.58767557,"1000","281,5527"
"POLYGON ((-71.5680166439361 -40.3790898717264,-71.5562478903558 -40.379350782571,-71.5559075782632 -40.3703505488569,-71.567674769263 -40.3700897205055,-71.5680166439361 -40.3790898717264))","282,5527",998490.244721749,"1000","282,5527"
"POLYGON ((-71.5562478903558 -40.379350782571,-71.5444789833118 -40.3796104971184,-71.5441402338773 -40.3706101812887,-71.5559075782632 -40.3703505488569,-71.5562478903558 -40.379350782571))","283,5527",998500.853031443,"1000","283,5527"
"POLYGON ((-71.5444789833118 -40.3796104971184,-71.5327099235069 -40.3798690153232,-71.5323727368082 -40.3708686177555,-71.5441402338773 -40.3706101812887,-71.5444789833118 -40.3796104971184))","284,5527",998511.41260292,"1000","284,5527"
"POLYGON ((-71.5327099235069 -40.3798690153232,-71.5209407116444 -40.38012633714,-71.5206050877584 -40.371125858212,-71.5323727368082 -40.3708686177555,-71.5327099235069 -40.3798690153232))","285,5527",998521.92343403,"1000","285,5527"
"POLYGON ((-71.5209407116444 -40.38012633714,-71.5091713484274 -40.3803824625239,-71.5088372874308 -40.3713819026132,-71.5206050877584 -40.371125858212,-71.5209407116444 -40.38012633714))","286,5527",998532.385525565,"1000","286,5527"
"POLYGON ((-71.5091713484274 -40.3803824625239,-71.497401834559 -40.38063739143,-71.4970693365283 -40.3716367509144,-71.5088372874308 -40.3713819026132,-71.5091713484274 -40.3803824625239))","287,5527",998542.798872484,"1000","287,5527"
"POLYGON ((-71.497401834559 -40.38063739143,-71.4856321707426 -40.3808911238138,-71.4853012357537 -40.3718904030709,-71.4970693365283 -40.3716367509144,-71.497401834559 -40.38063739143))","288,5527",998553.163471035,"1000","288,5527"
"POLYGON ((-71.4856321707426 -40.3808911238138,-71.4738623576814 -40.3811436596307,-71.4735329858101 -40.3721428590384,-71.4853012357537 -40.3718904030709,-71.4856321707426 -40.3808911238138))","289,5527",998563.479325475,"1000","289,5527"
"POLYGON ((-71.4738623576814 -40.3811436596307,-71.4620923960789 -40.3813949988367,-71.4617645874003 -40.3723941187727,-71.4735329858101 -40.3721428590384,-71.4738623576814 -40.3811436596307))","290,5527",998573.746427617,"1000","290,5527"
"POLYGON ((-71.4620923960789 -40.3813949988367,-71.4503222866383 -40.3816451413876,-71.4499960412276 -40.3726441822297,-71.4617645874003 -40.3723941187727,-71.4620923960789 -40.3813949988367))","291,5527",998583.964779077,"1000","291,5527"
"POLYGON ((-71.4503222866383 -40.3816451413876,-71.4385520300633 -40.3818940872398,-71.438227347995 -40.3728930493658,-71.4499960412276 -40.3726441822297,-71.4503222866383 -40.3816451413876))","292,5527",998594.134376463,"1000","292,5527"
"POLYGON ((-71.4385520300633 -40.3818940872398,-71.4267816270574 -40.3821418363496,-71.4264585084058 -40.3731407201374,-71.438227347995 -40.3728930493658,-71.4385520300633 -40.3818940872398))","293,5527",998604.25521741,"1000","293,5527"
"POLYGON ((-71.4267816270574 -40.3821418363496,-71.4150110783242 -40.3823883886737,-71.4146895231631 -40.3733871945011,-71.4264585084058 -40.3731407201374,-71.4267816270574 -40.3821418363496))","294,5527",998614.327299646,"1000","294,5527"
"POLYGON ((-71.4150110783242 -40.3823883886737,-71.4032403845672 -40.382633744169,-71.4029203929702 -40.3736324724138,-71.4146895231631 -40.3733871945011,-71.4150110783242 -40.3823883886737))","295,5527",998624.350626176,"1000","295,5527"
"POLYGON ((-71.4032403845672 -40.382633744169,-71.3914695464903 -40.3828779027924,-71.3911511185305 -40.3738765538326,-71.4029203929702 -40.3736324724138,-71.4032403845672 -40.382633744169))","296,5527",998634.325186953,"1000","296,5527"
"POLYGON ((-71.3914695464903 -40.3828779027924,-71.3796985647972 -40.3831208645012,-71.3793817005475 -40.3741194387148,-71.3911511185305 -40.3738765538326,-71.3914695464903 -40.3828779027924))","297,5527",998644.250983636,"1000","297,5527"
"POLYGON ((-71.3796985647972 -40.3831208645012,-71.3679274401917 -40.383362629253,-71.3676121397245 -40.3743611270177,-71.3793817005475 -40.3741194387148,-71.3796985647972 -40.3831208645012))","298,5527",998654.128017068,"1000","298,5527"
"POLYGON ((-71.3679274401917 -40.383362629253,-71.3561561733776 -40.3836031970053,-71.3558424367651 -40.3746016186993,-71.3676121397245 -40.3743611270177,-71.3679274401917 -40.383362629253))","299,5527",998663.956281958,"1000","299,5527"
"POLYGON ((-71.3561561733776 -40.3836031970053,-71.3443847650589 -40.383842567716,-71.3440725923729 -40.3748409137172,-71.3558424367651 -40.3746016186993,-71.3561561733776 -40.3836031970053))","300,5527",998673.735777594,"1000","300,5527"
"POLYGON ((-71.3443847650589 -40.383842567716,-71.3326132159396 -40.3840807413433,-71.3323026072514 -40.3750790120297,-71.3440725923729 -40.3748409137172,-71.3443847650589 -40.383842567716))","301,5527",998683.466502125,"1000","301,5527"
"POLYGON ((-71.3326132159396 -40.3840807413433,-71.3208415267237 -40.3843177178455,-71.3205324821044 -40.3753159135952,-71.3323026072514 -40.3750790120297,-71.3326132159396 -40.3840807413433))","302,5527",998693.148453393,"1000","302,5527"
"POLYGON ((-71.3208415267237 -40.3843177178455,-71.3090696981152 -40.384553497181,-71.3087622176355 -40.375551618372,-71.3205324821044 -40.3753159135952,-71.3208415267237 -40.3843177178455))","303,5527",998702.781628933,"1000","303,5527"
"POLYGON ((-71.3090696981152 -40.384553497181,-71.2972977308184 -40.3847880793086,-71.2969918145486 -40.3757861263189,-71.3087622176355 -40.375551618372,-71.3090696981152 -40.384553497181))","304,5527",998712.366027122,"1000","304,5527"
"POLYGON ((-71.2972977308184 -40.3847880793086,-71.2855256255373 -40.3850214641872,-71.2852212735474 -40.376019437395,-71.2969918145486 -40.3757861263189,-71.2972977308184 -40.3847880793086))","305,5527",998721.901649146,"1000","305,5527"
"POLYGON ((-71.2855256255373 -40.3850214641872,-71.2737533829763 -40.3852536517759,-71.2734505953359 -40.3762515515593,-71.2852212735474 -40.376019437395,-71.2855256255373 -40.3850214641872))","306,5527",998731.388488941,"1000","306,5527"
"POLYGON ((-71.2737533829763 -40.3852536517759,-71.2619810038397 -40.3854846420341,-71.261679780618 -40.3764824687712,-71.2734505953359 -40.3762515515593,-71.2737533829763 -40.3852536517759))","307,5527",998740.826543524,"1000","307,5527"
"POLYGON ((-71.2619810038397 -40.3854846420341,-71.2502084888316 -40.3857144349214,-71.2499088300977 -40.3767121889903,-71.261679780618 -40.3764824687712,-71.2619810038397 -40.3854846420341))","308,5527",998750.215817303,"1000","308,5527"
"POLYGON ((-71.2502084888316 -40.3857144349214,-71.2384358386567 -40.3859430303974,-71.2381377444789 -40.3769407121764,-71.2499088300977 -40.3767121889903,-71.2502084888316 -40.3857144349214))","309,5527",998759.556301924,"1000","309,5527"
"POLYGON ((-71.2384358386567 -40.3859430303974,-71.2266630540192 -40.3861704284223,-71.2263665244659 -40.3771680382894,-71.2381377444789 -40.3769407121764,-71.2384358386567 -40.3859430303974))","310,5527",998768.848000346,"1000","310,5527"
"POLYGON ((-71.2266630540192 -40.3861704284223,-71.2148901356238 -40.386396628956,-71.2145951707628 -40.3773941672896,-71.2263665244659 -40.3771680382894,-71.2266630540192 -40.3861704284223))","311,5527",998778.090907636,"1000","311,5527"
"POLYGON ((-71.2148901356238 -40.386396628956,-71.2031170841748 -40.3866216319591,-71.2028236840736 -40.3776190991374,-71.2145951707628 -40.3773941672896,-71.2148901356238 -40.386396628956))","312,5527",998787.285024519,"1000","312,5527"
"POLYGON ((-71.2031170841748 -40.3866216319591,-71.1913439003771 -40.3868454373922,-71.1910520651028 -40.3778428337934,-71.2028236840736 -40.3776190991374,-71.2031170841748 -40.3866216319591))","313,5527",998796.430347116,"1000","313,5527"
"POLYGON ((-71.1913439003771 -40.3868454373922,-71.1795705849351 -40.387068045216,-71.1792803145545 -40.3780653712184,-71.1910520651028 -40.3778428337934,-71.1913439003771 -40.3868454373922))","314,5527",998805.526874315,"1000","314,5527"
"POLYGON ((-71.1795705849351 -40.387068045216,-71.1677971385536 -40.3872894553915,-71.1675084331332 -40.3782867113734,-71.1792803145545 -40.3780653712184,-71.1795705849351 -40.387068045216))","315,5527",998814.574605249,"1000","315,5527"
"POLYGON ((-71.1677971385536 -40.3872894553915,-71.1560235619374 -40.38750966788,-71.1557364215431 -40.3785068542198,-71.1675084331332 -40.3782867113734,-71.1677971385536 -40.3872894553915))","316,5527",998823.573536634,"1000","316,5527"
"POLYGON ((-71.1560235619374 -40.38750966788,-71.1442498557912 -40.387728682643,-71.1439642804887 -40.3787257997189,-71.1557364215431 -40.3785068542198,-71.1560235619374 -40.38750966788))","317,5527",998832.523669253,"1000","317,5527"
"POLYGON ((-71.1442498557912 -40.387728682643,-71.1324760208198 -40.387946499642,-71.1321920106746 -40.3789435478323,-71.1439642804887 -40.3787257997189,-71.1442498557912 -40.387728682643))","318,5527",998841.424997442,"1000","318,5527"
"POLYGON ((-71.1324760208198 -40.387946499642,-71.1207020577282 -40.3881631188389,-71.1204196128052 -40.3791600985221,-71.1321920106746 -40.3789435478323,-71.1324760208198 -40.387946499642))","319,5527",998850.277523223,"1000","319,5527"
"POLYGON ((-71.1207020577282 -40.3881631188389,-71.1089279672213 -40.3883785401957,-71.1086470875852 -40.3793754517503,-71.1204196128052 -40.3791600985221,-71.1207020577282 -40.3881631188389))","320,5527",998859.081242499,"1000","320,5527"
"POLYGON ((-71.1089279672213 -40.3883785401957,-71.0971537500042 -40.3885927636748,-71.0968744357192 -40.379589607479,-71.1086470875852 -40.3793754517503,-71.1089279672213 -40.3883785401957))","321,5527",998867.836153399,"1000","321,5527"
"POLYGON ((-71.0971537500042 -40.3885927636748,-71.0853794067817 -40.3888057892386,-71.0851016579118 -40.379802565671,-71.0968744357192 -40.379589607479,-71.0971537500042 -40.3885927636748))","322,5527",998876.542256253,"1000","322,5527"
"POLYGON ((-71.0734878640836 -40.3852014147661,-71.0733287548678 -40.3800143262887,-71.0851016579118 -40.379802565671,-71.0853794067817 -40.3888057892386,-71.0769873109803 -40.3889568889398,-71.0734878640836 -40.3852014147661))","323,5527",938072.302483573,"1000","323,5527"
"POLYGON ((-71.0687319283005 -40.3800966836976,-71.0733287548678 -40.3800143262887,-71.0734878640836 -40.3852014147661,-71.0687319283005 -40.3800966836976))","324,5527",112352.222825995,"1000","324,5527"
"POLYGON ((-71.6685901843142 -40.3678036085034,-71.6618066910639 -40.3679600461088,-71.6616448137934 -40.3638475237432,-71.6617410005281 -40.3639226723211,-71.6621664031228 -40.3641653186427,-71.6628589599207 -40.3647395226718,-71.663109094787 -40.3649861685694,-71.663467141292 -40.3658320565236,-71.6635927064355 -40.3664403539952,-71.6636491971551 -40.3668294367535,-71.66395165772 -40.36713431427,-71.6644708463467 -40.3673191150713,-71.6649208695218 -40.3673159303316,-71.6654996250469 -40.3672862963176,-71.6664073629948 -40.3668955319265,-71.6670152663005 -40.3668928607238,-71.667738140194 -40.3672569892051,-71.6680179648451 -40.3674053448751,-71.6684956850014 -40.3677107139207,-71.6685901843142 -40.3678036085034))","273,5528",88805.969633838,"1000","273,5528"
